,demand_0,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,setup_0,setup_1,setup_2,setup_3,setup_4,setup_5,setup_6,setup_7,setup_8,setup_9
3986,8.0,7.0,7.0,2.0,9.0,1.0,7.0,1.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3987,7.0,6.0,9.0,7.0,9.0,6.0,2.0,5.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3988,9.0,9.0,8.0,2.0,2.0,7.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3989,1.0,5.0,8.0,3.0,7.0,9.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3990,9.0,3.0,6.0,3.0,8.0,1.0,5.0,5.0,3.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
3991,4.0,7.0,6.0,9.0,3.0,4.0,1.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3992,5.0,7.0,2.0,4.0,6.0,1.0,7.0,5.0,4.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
3993,7.0,5.0,1.0,3.0,8.0,3.0,2.0,6.0,9.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3994,1.0,6.0,2.0,4.0,6.0,9.0,6.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3995,8.0,7.0,8.0,9.0,9.0,4.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3996,8.0,1.0,2.0,4.0,1.0,5.0,4.0,1.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
3997,6.0,2.0,7.0,9.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3998,2.0,6.0,8.0,4.0,1.0,9.0,9.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3999,4.0,5.0,1.0,5.0,7.0,7.0,3.0,2.0,4.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
4000,7.0,5.0,5.0,4.0,2.0,4.0,1.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
4001,6.0,8.0,4.0,5.0,2.0,2.0,1.0,8.0,9.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
4002,3.0,4.0,9.0,4.0,7.0,1.0,7.0,1.0,6.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4003,4.0,5.0,3.0,9.0,4.0,4.0,4.0,3.0,2.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4004,3.0,9.0,8.0,1.0,4.0,6.0,6.0,4.0,7.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
4005,6.0,3.0,8.0,3.0,6.0,6.0,2.0,9.0,6.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
4006,4.0,4.0,8.0,2.0,8.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4007,2.0,5.0,8.0,6.0,4.0,6.0,6.0,9.0,4.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
4008,2.0,8.0,7.0,3.0,8.0,3.0,7.0,9.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
4009,7.0,2.0,7.0,9.0,6.0,1.0,1.0,9.0,3.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
4010,7.0,3.0,8.0,4.0,8.0,3.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4011,9.0,7.0,7.0,2.0,6.0,8.0,2.0,4.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4012,2.0,1.0,2.0,7.0,6.0,4.0,7.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4013,9.0,9.0,6.0,2.0,5.0,9.0,3.0,9.0,7.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
4014,1.0,7.0,6.0,3.0,1.0,3.0,1.0,6.0,5.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
4015,6.0,8.0,4.0,1.0,7.0,7.0,3.0,6.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4016,4.0,5.0,7.0,3.0,5.0,3.0,8.0,4.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4017,4.0,6.0,5.0,4.0,2.0,2.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4018,5.0,1.0,1.0,3.0,8.0,3.0,6.0,2.0,6.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
4019,9.0,6.0,5.0,2.0,6.0,7.0,5.0,2.0,3.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
4020,6.0,3.0,4.0,8.0,5.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4021,7.0,6.0,3.0,2.0,2.0,2.0,5.0,9.0,3.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
4022,9.0,7.0,9.0,5.0,5.0,2.0,6.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4023,8.0,3.0,3.0,7.0,3.0,3.0,8.0,1.0,6.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
4024,3.0,8.0,1.0,5.0,6.0,7.0,4.0,2.0,6.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
4025,5.0,5.0,7.0,2.0,6.0,2.0,4.0,8.0,8.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
4026,2.0,7.0,3.0,7.0,4.0,3.0,4.0,8.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4027,3.0,1.0,7.0,4.0,9.0,7.0,6.0,8.0,8.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4028,5.0,7.0,2.0,4.0,1.0,2.0,6.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4029,9.0,7.0,4.0,7.0,2.0,6.0,3.0,8.0,5.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
4030,7.0,4.0,8.0,6.0,6.0,9.0,2.0,1.0,9.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
4031,8.0,2.0,9.0,7.0,3.0,6.0,4.0,7.0,6.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
4032,8.0,9.0,1.0,6.0,6.0,2.0,9.0,1.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
4033,1.0,9.0,7.0,6.0,6.0,5.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
4034,9.0,9.0,3.0,1.0,1.0,4.0,3.0,5.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
4035,8.0,8.0,6.0,1.0,1.0,3.0,6.0,3.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4036,3.0,4.0,8.0,5.0,4.0,3.0,8.0,7.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
4037,6.0,5.0,7.0,6.0,4.0,2.0,6.0,8.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
4038,2.0,7.0,7.0,3.0,4.0,9.0,7.0,5.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
4039,2.0,7.0,7.0,5.0,1.0,8.0,4.0,7.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4040,4.0,5.0,8.0,5.0,9.0,5.0,8.0,7.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
4041,3.0,4.0,9.0,6.0,8.0,2.0,5.0,8.0,6.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4042,2.0,8.0,8.0,6.0,6.0,4.0,7.0,8.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4043,3.0,7.0,3.0,1.0,7.0,1.0,8.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
4044,3.0,5.0,7.0,1.0,9.0,1.0,3.0,8.0,4.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
4045,2.0,5.0,2.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4046,4.0,7.0,1.0,4.0,7.0,4.0,6.0,6.0,3.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4047,6.0,7.0,3.0,3.0,3.0,8.0,8.0,1.0,8.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
4048,7.0,6.0,3.0,2.0,2.0,2.0,9.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4049,6.0,9.0,3.0,7.0,6.0,7.0,8.0,3.0,8.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
4050,3.0,1.0,4.0,6.0,2.0,6.0,2.0,8.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4051,1.0,2.0,3.0,8.0,8.0,3.0,9.0,6.0,9.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4052,4.0,6.0,1.0,7.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4053,5.0,5.0,8.0,7.0,6.0,9.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4054,8.0,9.0,3.0,7.0,2.0,4.0,3.0,4.0,7.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
4055,9.0,2.0,1.0,4.0,4.0,5.0,6.0,1.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
4056,9.0,9.0,1.0,4.0,8.0,3.0,7.0,4.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4057,6.0,3.0,4.0,1.0,5.0,6.0,4.0,5.0,6.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
4058,3.0,6.0,1.0,7.0,2.0,5.0,4.0,9.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4059,5.0,9.0,6.0,3.0,7.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
4060,4.0,3.0,3.0,9.0,4.0,7.0,6.0,5.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4061,4.0,7.0,1.0,5.0,1.0,1.0,7.0,9.0,3.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
4062,1.0,3.0,9.0,6.0,4.0,1.0,3.0,2.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
4063,7.0,5.0,7.0,3.0,6.0,8.0,6.0,6.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
4064,9.0,4.0,5.0,6.0,1.0,2.0,3.0,4.0,4.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4065,3.0,3.0,2.0,7.0,6.0,5.0,3.0,4.0,6.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
4066,7.0,7.0,5.0,4.0,9.0,2.0,9.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4067,1.0,1.0,6.0,1.0,8.0,5.0,6.0,3.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
4068,7.0,5.0,5.0,3.0,7.0,6.0,4.0,4.0,5.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
4069,5.0,7.0,6.0,7.0,7.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4070,5.0,3.0,7.0,9.0,4.0,9.0,9.0,9.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4071,1.0,3.0,6.0,1.0,4.0,9.0,1.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4072,8.0,5.0,9.0,6.0,7.0,3.0,3.0,5.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4073,6.0,3.0,1.0,2.0,6.0,5.0,9.0,1.0,7.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
4074,7.0,8.0,2.0,1.0,9.0,3.0,3.0,9.0,6.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
4075,1.0,6.0,8.0,4.0,9.0,8.0,4.0,7.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4076,6.0,8.0,6.0,6.0,2.0,3.0,1.0,5.0,5.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
4077,5.0,5.0,8.0,5.0,5.0,6.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4078,4.0,3.0,8.0,4.0,5.0,1.0,7.0,2.0,9.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4079,4.0,2.0,9.0,6.0,3.0,5.0,8.0,5.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4080,2.0,3.0,3.0,9.0,9.0,1.0,7.0,6.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
4081,4.0,4.0,4.0,2.0,6.0,8.0,8.0,8.0,4.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
4082,1.0,4.0,1.0,3.0,1.0,4.0,9.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
4083,3.0,8.0,7.0,1.0,1.0,8.0,4.0,2.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4084,2.0,9.0,6.0,9.0,1.0,4.0,9.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4085,4.0,7.0,9.0,6.0,5.0,5.0,6.0,2.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
4086,8.0,2.0,8.0,7.0,8.0,8.0,6.0,9.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4087,6.0,9.0,5.0,7.0,1.0,2.0,9.0,4.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
4088,7.0,9.0,3.0,2.0,1.0,3.0,5.0,9.0,7.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4089,3.0,1.0,8.0,4.0,5.0,1.0,2.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4090,6.0,4.0,2.0,8.0,6.0,4.0,4.0,1.0,8.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
4091,7.0,3.0,6.0,3.0,2.0,7.0,7.0,8.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
4092,9.0,9.0,8.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4093,7.0,3.0,9.0,3.0,3.0,8.0,1.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4094,6.0,3.0,7.0,8.0,3.0,7.0,5.0,7.0,7.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4095,9.0,5.0,8.0,9.0,8.0,5.0,7.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4096,6.0,5.0,2.0,3.0,7.0,3.0,9.0,3.0,3.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
4097,3.0,7.0,9.0,4.0,4.0,8.0,2.0,1.0,5.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4098,7.0,1.0,3.0,1.0,7.0,5.0,5.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
4099,4.0,3.0,9.0,2.0,2.0,7.0,9.0,7.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
4100,4.0,9.0,4.0,9.0,4.0,1.0,2.0,1.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
4101,3.0,6.0,9.0,4.0,8.0,4.0,3.0,2.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4102,5.0,2.0,6.0,9.0,8.0,4.0,9.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4103,6.0,2.0,2.0,7.0,4.0,3.0,9.0,3.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4104,9.0,4.0,7.0,4.0,9.0,4.0,7.0,4.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4105,2.0,5.0,3.0,5.0,5.0,8.0,8.0,1.0,5.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
4106,8.0,7.0,4.0,1.0,6.0,5.0,7.0,7.0,9.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4107,4.0,2.0,6.0,3.0,4.0,8.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
4108,5.0,3.0,1.0,3.0,6.0,9.0,6.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4109,9.0,9.0,7.0,3.0,6.0,6.0,7.0,3.0,7.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
4110,1.0,8.0,8.0,1.0,4.0,3.0,6.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4111,9.0,3.0,6.0,4.0,2.0,3.0,5.0,8.0,8.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4112,7.0,6.0,3.0,9.0,1.0,3.0,3.0,3.0,4.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4113,3.0,9.0,7.0,1.0,9.0,3.0,4.0,7.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
4114,2.0,2.0,4.0,8.0,8.0,1.0,6.0,4.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4115,4.0,1.0,9.0,2.0,1.0,8.0,5.0,4.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
4116,6.0,9.0,8.0,3.0,3.0,6.0,4.0,7.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4117,3.0,3.0,6.0,8.0,7.0,1.0,5.0,5.0,6.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4118,1.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4119,8.0,6.0,9.0,1.0,9.0,4.0,1.0,5.0,7.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
4120,7.0,5.0,7.0,1.0,2.0,3.0,5.0,4.0,4.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4121,2.0,5.0,3.0,7.0,9.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4122,2.0,1.0,1.0,1.0,2.0,2.0,6.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
4123,2.0,3.0,1.0,8.0,2.0,9.0,4.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
4124,4.0,3.0,5.0,1.0,7.0,1.0,6.0,2.0,8.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4125,4.0,4.0,2.0,3.0,2.0,1.0,7.0,4.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4126,4.0,4.0,2.0,8.0,4.0,4.0,6.0,6.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4127,7.0,2.0,1.0,5.0,9.0,6.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
4128,4.0,5.0,2.0,7.0,3.0,2.0,5.0,8.0,8.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4129,1.0,6.0,1.0,2.0,9.0,6.0,2.0,7.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4130,3.0,7.0,3.0,5.0,3.0,5.0,6.0,7.0,5.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4131,9.0,3.0,6.0,3.0,4.0,5.0,2.0,3.0,1.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4132,8.0,3.0,3.0,8.0,5.0,7.0,9.0,3.0,7.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
4133,9.0,8.0,9.0,6.0,8.0,6.0,4.0,3.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
4134,2.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4135,2.0,5.0,2.0,7.0,3.0,2.0,6.0,8.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4136,3.0,6.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
4137,6.0,6.0,6.0,9.0,9.0,5.0,9.0,8.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4138,6.0,6.0,6.0,3.0,8.0,6.0,3.0,9.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4139,9.0,1.0,7.0,5.0,9.0,4.0,9.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4140,9.0,7.0,4.0,3.0,3.0,7.0,5.0,9.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
4141,8.0,9.0,2.0,3.0,4.0,5.0,1.0,3.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
4142,7.0,2.0,9.0,4.0,7.0,3.0,4.0,1.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4143,4.0,7.0,9.0,3.0,7.0,4.0,2.0,8.0,1.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4144,3.0,4.0,9.0,3.0,2.0,8.0,5.0,7.0,6.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4145,2.0,4.0,9.0,2.0,3.0,3.0,6.0,5.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
4146,9.0,8.0,5.0,9.0,9.0,8.0,7.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
4147,9.0,2.0,7.0,5.0,7.0,2.0,8.0,9.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4148,8.0,8.0,5.0,9.0,7.0,8.0,1.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
4149,7.0,5.0,8.0,4.0,5.0,6.0,9.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
4150,8.0,1.0,5.0,7.0,4.0,4.0,8.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
4151,2.0,2.0,4.0,3.0,4.0,3.0,2.0,6.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
4152,7.0,5.0,6.0,8.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
